"gene_id"	"gene_short_name"	"CtlHIO_0"	"CtlHIO_1"	"CtlHIO_2"	"EcoliHIO_0"	"EcoliHIO_1"	"EcoliHIO_2"	"HIO_0"	"HIO_1"	"HIO_2"	"HuSI_Duo_A_0"	"HuSI_Duo_A_1"	"HuSI_Dist_A_0"	"HuSI_Dist_A_1"	"HuSI_Dist_A_2"	"HuSI_Dist_A_3"	"HuSI_F_0"	"HuSI_F_1"	"HuSI_F_2"	"HuSI_F_3"	"HuSI_F_4"	"HuSI_F_5"
"USP2"	"USP2"	0.736115	0.922951	1.25496	0.977285	0.923723	0.633984	0.617919	0.604748	3.18752	11.2216	13.0803	13.9525	10.9327	16.3932	13.6961	1.50079	0.55104	1.6611	0.587205	3.4702	1.23967
"USP20"	"USP20"	6.03271	7.28898	6.98693	8.33863	8.1689	8.37125	7.41594	7.36717	7.0702	10.4673	8.64089	11.1066	8.66578	9.83757	7.29964	5.67437	6.6768	5.28947	7.194	5.28415	5.62174
"USP21"	"USP21"	11.1405	9.77268	11.1724	14.287	12.6705	12.7151	11.3059	11.0641	9.1609	15.5372	10.2852	13.4686	10.4249	11.7323	8.36819	11.3143	10.3293	9.74959	11.2991	9.79701	10.0538
"USP22"	"USP22"	53.975	58.9874	55.2051	42.9845	44.4152	42.4839	53.1411	50.3899	47.4553	30.0695	34.1188	33.9405	37.8402	33.7457	36.3604	40.3845	48.7899	43.3709	55.8165	32.6944	40.1425
"USP24"	"USP24"	13.861	11.9065	11.9104	7.22805	7.79185	7.78156	11.9997	11.9941	10.3152	7.24275	7.40098	6.82305	6.82868	7.59201	6.72407	13.3657	15.3057	13.8868	16.4669	12.7192	13.7531
"USP25"	"USP25"	10.9272	9.89441	7.7655	7.72961	9.35788	10.8696	9.67092	9.10097	9.34788	8.50984	10.0578	8.60962	9.40894	11.647	10.3323	8.75972	9.33789	10.7874	9.14538	10.8078	10.3727
"USP26"	"USP26"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0126532	0	0	0	0	0
"USP27X"	"USP27X"	2.66745	2.63397	3.49191	2.9694	2.65365	2.30454	2.23871	2.83975	2.08786	0.98726	1.38742	1.23734	1.20507	1.05045	0.979203	3.07663	3.14334	3.89935	3.00435	3.09826	2.77714
"USP28"	"USP28"	7.66854	7.65205	8.16081	4.67767	7.54658	7.16221	6.34509	6.25798	8.11115	5.77062	8.53568	12.3451	7.34934	6.3863	5.86674	7.92322	9.41317	12.8652	9.46046	11.3529	9.23387
"USP29"	"USP29"	0.0077854	0.0163011	0.00901715	0	0	0	0.00787826	0	0	0	0	0	0	0	0	0.0027827	0.117692	0.108723	0.0889713	0.0969658	0.102587
"USP3"	"USP3"	9.12412	8.74461	9.74353	10.3413	16.3255	16.0236	9.60185	9.384	13.0187	9.4796	10.7599	8.26708	8.5602	9.80246	9.0019	7.27146	7.07267	7.69152	8.6908	7.75405	7.30379
"USP30"	"USP30"	5.62463	4.52369	6.47408	4.74021	4.85693	4.51971	3.51261	4.31639	5.83476	6.24638	6.83731	8.80261	7.20602	8.4604	5.62363	9.86797	9.62559	10.5103	10.3264	10.5325	9.55302
"USP30-AS1"	"USP30-AS1"	0	0	0	0.0447033	0	0.0473275	0.0837045	0.0353516	0.207771	5.05137	3.38107	4.87569	3.53794	3.83378	2.99074	0.798071	0.37561	0.770706	0.450494	1.35631	0.353712
"USP31"	"USP31"	1.20518	1.30523	1.13123	0.641325	0.675665	0.537405	1.4235	1.24335	0.995783	1.54609	1.58373	1.29136	1.27674	0.853316	1.22971	1.33078	2.08354	1.96901	1.75334	1.4563	1.78934
"USP32"	"USP32"	7.16176	7.00292	5.58916	3.70848	5.09919	4.62725	5.11144	5.9143	5.02899	6.33953	6.45731	5.78514	6.69175	6.23078	8.43144	5.46928	5.68638	5.40641	4.99091	5.35357	5.07684
"USP32P1"	"USP32P1"	0.365924	0.217504	0.149356	0.243772	0.169545	0.28727	0.858466	0.828716	0.269621	4.68918	1.77767	1.93747	2.5542	2.40034	2.71844	0.658108	2.70271	0.846587	4.5724	1.75675	3.56041
"USP32P2"	"USP32P2"	0.155961	0.200178	0.0805314	0.0507571	0.0857031	0.120175	0.452893	0.454814	0.316546	0.454462	0.546524	0.961249	1.53423	1.11161	0.784932	1.71968	1.26628	2.44651	2.2262	0.649586	1.31995
"USP33"	"USP33"	16.2999	16.0609	13.595	8.40101	9.29363	9.8251	14.6155	15.3861	15.1116	19.9576	22.0303	21.5752	21.573	23.4711	22.3534	16.9147	22.8544	26.378	22.9081	23.9054	24.4624
"USP34"	"USP34"	16.2519	14.8046	12.0064	7.66476	11.2166	11.5308	14.1696	14.6202	15.4975	10.0755	11.1441	12.7848	13.7525	16.0998	13.633	16.308	19.1612	20.0941	17.6432	17.7012	18.6185
"USP35"	"USP35"	3.31411	3.49721	2.91298	3.85609	3.98715	4.81512	4.18961	3.78985	4.21208	3.36877	2.47368	2.07711	2.26921	1.55565	3.00578	0.73641	1.39156	1.06695	1.40039	0.75809	0.971248
"USP36"	"USP36"	7.00876	7.67882	7.53778	4.44186	6.4097	4.86342	5.59436	5.82983	5.913	9.51192	8.68409	6.85072	7.92602	7.89509	8.64397	10.8195	8.22905	9.87768	7.11563	9.1952	8.88748
"USP37"	"USP37"	4.89718	4.22565	4.9649	3.99163	4.0385	4.21502	6.25031	5.81465	6.62126	7.3644	9.57697	10.8335	9.47459	11.1523	8.68431	11.6739	9.03943	10.7251	8.09535	9.93735	10.4577
"USP38"	"USP38"	6.7298	6.08328	6.07243	5.38842	4.2071	5.05551	6.08209	5.78221	8.07231	9.97716	9.03385	9.01989	10.4516	9.78341	11.2992	13.7491	11.5902	14.8011	12.2895	15.8155	13.7026
"USP39"	"USP39"	19.5355	23.3024	21.054	23.2645	24.0506	21.7768	20.2125	20.0869	18.2608	17.2699	20.4215	19.7727	17.4581	18.6467	19.8953	16.159	18.4425	17.0443	16.6065	19.012	19.072
"USP4"	"USP4"	9.99788	10.9326	11.3643	7.46951	7.82323	8.33007	7.96523	8.6288	10.4617	14.5231	13.8653	14.4283	14.9546	17.7508	17.3985	14.3662	18.9509	19.1916	19.7748	19.3749	18.9506
"USP40"	"USP40"	8.13277	8.18044	8.97086	4.85946	5.17454	4.86433	7.50634	8.36349	8.04885	7.53142	10.3115	8.37966	8.38025	9.13644	8.00501	10.3345	8.14467	9.67316	8.99567	8.27811	11.5937
"USP42"	"USP42"	3.92265	4.22456	3.64413	3.58846	3.88082	3.65766	4.04181	3.91177	4.15333	5.17003	4.85622	3.88572	4.11394	4.15888	5.04996	4.70578	4.95044	5.83478	4.37688	5.8388	4.91445
"USP43"	"USP43"	2.81651	3.03217	2.99433	2.61661	1.98861	2.91314	2.90573	3.44304	3.46917	5.39066	3.94845	3.73262	3.37653	3.16555	4.35641	1.95824	2.47282	2.01191	2.60752	1.59409	1.86234
"USP44"	"USP44"	0.498078	0.399799	0.442308	0.11213	0.22594	0.363758	0.315188	0.341831	0.278173	0.334391	0.251214	0.194168	0.184782	0.125639	0.322133	0.140485	0.110788	0.237011	0.104435	0.277438	0.151752
"USP45"	"USP45"	2.07488	1.80304	1.38441	0.925747	0.988546	0.858951	2.03843	2.09737	2.36653	3.69363	2.87231	3.95114	4.08388	4.10224	3.78248	2.9393	2.23789	2.43979	1.7969	2.01814	3.21053
"USP46"	"USP46"	5.50291	5.78406	4.11451	3.81167	3.80585	4.08154	5.94049	5.84018	5.03142	2.82217	2.92609	2.52895	2.93939	2.42724	3.10458	3.34453	3.33783	4.75243	2.85978	3.98321	4.14465
"USP47"	"USP47"	14.2015	14.8173	12.1315	9.34427	10.9199	13.0515	12.7758	13.4115	12.0835	9.59906	10.9283	10.1567	11.43	10.5343	11.4012	14.5559	16.4231	17.3658	15.9792	15.5549	16.3612
"USP48"	"USP48"	19.6327	18.5132	17.5369	10.8795	18.0126	16.1383	17.7496	18.31	19.6307	15.8006	20.2091	19.5654	17.0013	17.1351	19.8425	15.2201	18.0818	17.8267	16.4459	16.4022	17.266
"USP49"	"USP49"	0.892558	0.699508	0.763563	0.311674	0.382141	0.357233	0.446129	0.34965	0.454259	0.431565	0.738923	1.10272	0.54343	0.307912	0.241579	0.872974	1.84248	2.12442	1.97341	1.51863	1.62658
"USP5"	"USP5"	28.0014	34.3903	33.4682	27.0388	24.8387	21.3406	26.3136	27.0354	22.8833	25.6511	24.9774	22.9851	24.4347	22.0179	23.1934	21.1541	23.0059	20.4309	24.5953	22.2784	21.96
"USP50"	"USP50"	0.751475	1.02711	0.981367	1.29392	1.41817	0.832438	1.15187	1.24359	1.32643	0.377882	0.674917	0.610412	0.493718	0.895042	0.728223	0.483969	1.08672	0.9332	1.09655	1.09237	1.00633
"USP51"	"USP51"	0.980575	0.772602	0.862052	0.424218	0.522459	0.305253	0.737194	0.586314	0.513059	0.35473	0.446573	0.653673	0.575326	0.589895	0.99133	4.82364	2.91288	3.87616	2.76162	3.10344	3.83553
"USP53"	"USP53"	9.32753	7.61838	7.52602	6.97994	13.1112	16.1187	8.10466	8.37619	20.2853	4.81661	6.67636	5.35667	7.63002	8.6266	7.31728	8.59775	12.5127	5.68631	10.1556	6.68898	7.14748
"USP54"	"USP54"	11.6584	10.7066	11.7214	7.92687	10.525	16.9308	9.02412	9.38282	10.0902	4.02036	4.36625	4.13418	5.81697	8.22937	6.09095	10.086	13.3248	8.61994	13.9047	10.7209	8.90821
"USP6"	"USP6"	0.290637	0.210621	0.260661	0.14322	0.398448	0.443201	0.29754	0.260615	2.8647	0.123963	0.140183	0.100918	0.103315	0.468345	0.184654	0.306387	2.28522	2.67118	0.305847	0.456693	0.343515
"USP6NL"	"USP6NL"	10.3236	9.8065	8.7203	5.76892	7.91975	7.25081	7.66539	7.84111	6.45436	5.17016	4.71519	5.81078	5.44647	5.50616	5.99676	7.33367	6.79465	9.62235	6.90713	9.76766	7.41694
"USP7"	"USP7"	29.322	28.9414	27.4537	19.8915	20.2267	21.7069	29.2297	27.5856	22.8559	27.6702	31.6829	36.4638	32.5106	31.6442	32.5934	28.2204	29.1912	32.4126	28.5632	31.042	30.242
"USP8"	"USP8"	10.8013	10.9645	11.4465	6.43424	7.83764	9.02178	8.70499	9.27914	10.7899	14.7548	18.2507	13.7935	16.8717	17.9256	18.2267	13.4611	14.3467	17.1623	14.1089	17.6349	15.1032
"USP9X"	"USP9X"	15.6565	13.9755	14.1584	7.4031	11.3173	11.1032	11.1278	10.9366	19.942	13.002	13.5659	14.7023	12.6333	12.9187	14.426	16.8193	17.9819	20.7906	15.4353	19.9705	18.1509
"USP9Y"	"USP9Y"	0.00935562	0.0310081	0.0155931	0.00730966	0.0199134	0.0297848	0.00613585	0.013905	0.0228825	2.90288	0	2.89869	3.2605	2.99569	2.98854	7.73422	0.00370175	9.08859	8.79426	0.00419353	0.0126761
"USPL1"	"USPL1"	5.87153	5.71048	6.40883	5.62634	8.73506	10.0265	6.34661	6.61696	9.54207	7.03682	7.10486	6.71567	6.19355	8.42959	7.25622	8.87907	9.23785	10.1124	8.3256	8.96053	9.93143
"UST"	"UST"	1.34094	1.50328	1.16491	1.16348	1.3286	1.18953	2.42283	2.09065	0.790993	1.67208	1.75414	1.56797	3.24212	2.33526	2.77684	0.800877	2.09094	2.12712	2.04656	1.50692	2.32816
"UTF1"	"UTF1"	0	0	0	0	0	0.0384357	0	0	0	0	0	0	0	0	0	0.0097665	0	0	0	0	0
"UTP11L"	"UTP11L"	17.2522	17.32	16.4027	16.7172	15.684	13.1935	18.2891	17.3389	17.8552	10.1331	14.835	10.2403	10.3834	10.0545	12.781	9.6056	10.3575	12.3869	9.60704	11.7112	11.7709
"UTP14A"	"UTP14A"	5.00622	7.97979	6.7091	4.5073	4.791	3.73083	4.24725	5.36015	4.72385	4.40601	7.01955	4.10031	5.10864	4.8427	7.38212	6.70798	7.38333	9.40627	7.21269	9.29195	9.60547
"UTP14C"	"UTP14C"	4.61779	6.57577	5.76109	3.14412	3.52461	4.17857	7.20673	8.32238	7.81603	7.87555	8.68842	6.47715	9.15459	8.29684	9.225	9.2188	9.95948	10.2852	9.21802	9.52245	10.3402
"UTP15"	"UTP15"	3.99804	3.90493	3.36008	1.99266	1.80496	1.55997	2.79845	2.99631	3.23317	3.72123	3.67576	2.68801	2.93831	2.34599	3.78643	3.1264	2.73707	3.68534	2.34789	2.94536	3.14229
"UTP18"	"UTP18"	18.0119	20.154	21.5116	18.7288	22.7143	18.3125	16.3192	15.6327	15.2172	16.0408	19.8327	13.1702	14.8926	15.3839	15.9342	16.1162	15.8085	15.3193	14.0184	18.9023	19.3845
"UTP20"	"UTP20"	3.06466	3.39424	2.73796	0.790989	0.79184	0.607153	1.75578	1.75505	1.68689	1.82095	2.18885	1.60265	2.18595	1.90223	2.08446	3.30299	4.43854	5.07734	4.52786	4.02819	5.24431
"UTP23"	"UTP23"	5.97179	5.04944	5.56871	3.55707	3.7187	3.86491	3.86844	4.4559	4.25102	6.16188	5.25395	6.86618	6.01364	5.42943	5.43558	5.86334	5.83519	6.5521	6.06289	5.28595	6.80596
"UTP3"	"UTP3"	17.0937	21.2314	20.2552	18.2658	16.1827	16.7935	18.1415	20.0822	17.016	14.4273	14.6483	12.8122	16.654	14.0832	18.011	14.2838	12.907	16.2063	11.4315	16.2647	16.026
"UTP6"	"UTP6"	16.3776	17.9999	18.5289	14.9219	18.0417	13.2446	17.6752	20.1832	17.1929	11.0516	18.1145	12.1475	17.4758	17.5395	17.9341	15.0469	17.8013	18.1862	15.6577	16.4674	19.3084
"UTRN"	"UTRN"	6.87299	9.49017	4.55341	2.01545	1.90309	2.54877	2.98419	3.36468	1.95384	5.29866	6.41156	4.81268	9.18372	7.30998	8.33698	8.38562	13.7135	12.7469	15.0353	11.843	11.8558
"UTS2"	"UTS2"	0	0	0.0838629	0	0.0911534	0	0	0	0	0	1.76195	0	1.70729	0.773333	0.339089	0.184463	0.759342	0	0.0633602	0.143372	0.067839
"UTS2D"	"UTS2D"	2.51335	1.73623	1.65637	0.783321	0.67547	0.847462	4.05344	4.55525	4.94596	3.12657	3.29143	4.44441	1.20884	1.5485	0.717542	4.615	4.44139	7.34345	4.31956	6.14433	6.93164
"UTS2R"	"UTS2R"	0.100778	0.172258	0.0635241	0.0575834	0	0	0	0.0566467	3.49574	0.353107	0.502234	0.912211	0	0.138459	0.14948	0.0587747	0	0	0	0	0
"UTY"	"UTY"	0.160053	0.102361	0.0535377	0.0544001	0.0760023	0.105179	0.105499	0.125528	0.151335	4.3058	0	5.63353	5.3148	5.34802	4.80851	6.56506	0.924132	7.38932	7.74686	0.957203	0.910373
"UVRAG"	"UVRAG"	11.1236	10.2037	8.38293	10.8172	11.2582	13.0558	10.8132	11.1248	9.84318	5.01079	7.01185	5.93877	5.71968	5.82584	4.1644	4.7507	4.85687	4.52478	4.47241	5.16134	5.02467
"UVSSA"	"UVSSA"	10.1741	8.534	8.69182	5.65766	6.25254	7.72492	6.83164	7.01497	8.69264	7.41876	4.97114	6.55185	4.45923	5.05345	5.11547	5.34607	5.36541	5.34531	5.24072	7.02114	4.52132
"UXS1"	"UXS1"	29.1739	37.7495	29.3598	32.7959	30.4987	37.8851	37.7531	39.9469	39.4646	11.6043	15.0889	10.9034	14.8374	12.1657	12.7245	17.5843	23.114	18.7264	21.1145	19.0831	18.7085
"UXT"	"UXT"	87.2079	89.599	103.425	202.463	231.794	221.339	97.1448	96.1389	89.5983	79.3	86.5569	102.907	77.3128	84.7047	85.0277	71.8304	66.075	80.4798	65.6794	106.97	74.1818
"VAC14"	"VAC14"	10.4653	12.2343	11.4773	10.4096	7.64016	7.69937	8.80431	8.00235	8.23892	11.9066	13.8957	12.0663	12.5335	12.6652	11.226	14.684	6.1541	14.5592	9.91783	15.7183	15.1008
"VAMP1"	"VAMP1"	1.56896	1.68286	1.09851	0.898943	1.1458	0.659044	2.43355	2.17651	2.96563	8.54665	7.8098	9.44869	8.76969	7.44051	8.07045	2.57243	5.97372	5.10589	7.01168	3.62945	4.56854
"VAMP2"	"VAMP2"	23.4366	18.2638	21.9982	22.9616	26.567	29.1905	21.707	20.472	32.3213	42.1416	31.3606	59.0299	43.8417	34.715	40.1788	37.6224	44.7321	32.2613	43.7582	40.375	30.4888
"VAMP3"	"VAMP3"	55.921	50.8308	54.9934	61.7295	65.4332	73.3763	52.5045	49.0669	60.6006	55.3365	62.6998	48.1694	58.2082	63.5941	93.3637	48.1094	38.8509	45.0446	35.6167	48.9769	43.7632
"VAMP4"	"VAMP4"	4.79768	3.56827	4.03048	4.22042	5.06914	7.83488	4.97354	5.20976	7.37292	5.83717	8.17938	8.60528	7.54879	7.5242	6.6601	4.00056	5.50569	4.92485	4.82052	3.86289	4.59401
"VAMP5"	"VAMP5"	6.26124	8.30439	6.59091	14.8009	24.4859	22.413	14.2264	13.3576	11.4445	27.2859	29.1608	27.1708	34.5799	38.8619	31.9078	6.30896	8.14727	7.26065	9.4663	9.94304	8.89539
"VAMP7"	"VAMP7"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"VAMP8"	"VAMP8"	101.178	156.393	130.423	246.9	207.941	354.381	190.197	233.706	206.946	190.049	197.577	192.857	187.674	233.884	214.972	84.7936	76.6583	70.4168	107.086	110.324	68.0014
"VANGL1"	"VANGL1"	5.03714	6.32178	4.31194	2.47637	2.1795	2.97099	3.78894	3.69866	2.33809	3.01331	2.65692	2.56462	3.64301	1.38639	2.9597	2.73202	3.0846	4.63775	3.41681	3.25599	2.78662
"VANGL2"	"VANGL2"	17.9936	13.8314	14.009	15.386	15.4629	18.773	12.2034	10.335	8.31954	5.74263	5.39302	6.75075	7.63164	3.11049	5.37951	12.3861	8.92798	8.5845	9.38169	7.4023	9.41999
"VAPA"	"VAPA"	26.8545	23.6423	23.2403	23.8823	29.14	32.336	24.3373	22.2441	27.3638	22.8652	19.9867	25.6715	19.8952	22.959	25.0876	23.3089	19.8707	23.5155	19.9369	31.8946	21.0984
"VAPB"	"VAPB"	10.5743	10.3092	10.4602	7.4935	6.64044	8.13003	9.94292	9.59252	11.5815	10.1837	11.122	10.5007	11.3054	11.2777	10.7557	9.67059	9.47881	10.1261	12.5628	8.9983	9.37528
"VARS"	"VARS"	43.6871	49.2292	41.7517	45.872	41.4559	25.9702	32.2476	30.4932	19.8526	15.4158	13.1912	14.1072	11.3148	9.21814	9.65626	10.4916	9.06042	10.2109	12.7589	8.29198	9.63563
"VARS2"	"VARS2"	10.5987	12.5539	12.8097	11.5932	11.9302	11.667	10.1848	10.6132	11.5642	10.9152	12.7273	18.0663	7.99	12.775	12.6095	15.625	12.0773	10.0483	13.3355	7.21941	10.4397
"VASH1"	"VASH1"	8.43513	9.34239	6.11296	7.36777	10.5971	7.64352	8.97024	8.59694	9.73	5.6023	5.91096	6.1998	8.94544	6.47558	6.72268	6.03233	10.7763	9.74474	11.8517	5.82964	8.60223
"VASH2"	"VASH2"	1.84697	2.08743	1.82224	1.00318	1.79056	1.28685	2.3582	2.53249	8.64521	0.539066	0.537295	0.735049	0.851717	0.4826	1.1385	1.47533	2.65125	2.38759	2.39519	1.05172	2.40798
"VASN"	"VASN"	12.0687	12.5217	10.9409	14.5224	19.8141	13.9905	11.4733	10.3872	5.83296	6.34375	1.99419	2.23692	1.95449	1.56042	3.2031	2.25441	3.20299	2.95192	3.2477	3.52551	3.29524
"VASP"	"VASP"	85.9858	89.2503	95.0188	153.9	126.134	176.062	90.7901	89.7282	77.3383	71.0004	66.0715	65.5286	62.6356	65.1197	62.5924	25.8089	33.1261	25.839	34.9811	32.7743	23.834
"VAT1"	"VAT1"	68.2414	62.5149	80.8247	117.109	207.602	134.548	67.7722	66.2582	85.3745	28.5366	24.5103	29.3674	35.6687	30.007	34.8847	86.3827	59.6699	75.574	56.093	96.8717	75.0377
"VAT1L"	"VAT1L"	1.18719	0.669461	1.13679	1.02283	1.8367	1.24404	1.50131	1.4745	0.442329	2.13531	2.76877	2.31945	4.55994	1.83244	4.43408	1.30027	16.2123	5.6314	17.1783	5.35993	5.44496
"VAV1"	"VAV1"	0	0.0735972	0	0.0337332	0.029703	0.124983	0.158536	0.112824	0.0243779	5.91086	5.65233	6.72971	8.57984	6.36073	6.35599	1.34167	1.01914	1.635	1.26642	1.77875	1.76023
"VAV2"	"VAV2"	23.5568	24.5669	30.5748	21.7361	27.5393	18.2299	21.8442	23.2455	25.8302	20.5222	23.2266	22.3598	21.0359	23.1252	24.5792	23.7793	17.9033	20.4142	19.0223	25.5157	19.6782
"VAV3"	"VAV3"	3.52826	3.00921	14.2843	1.17072	0.391222	0.605261	15.3767	16.5424	23.0104	7.71739	9.9624	11.7667	10.9998	27.5553	9.75153	20.059	31.3654	7.89482	30.856	11.643	17.4828
"VAV3-AS1"	"VAV3-AS1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0129196	0	0	0.0559122	0	0
"VAX1"	"VAX1"	0	0.0314401	0	0	0	0	0	0	0.0546887	0	0	0	0	0	0	0.00835868	0.0103529	0.0132656	0	0.00480638	0.0141257
"VAX2"	"VAX2"	0.0688377	0.0588825	0.0325715	0.0782416	0.0831918	0	0.0646087	0.0290452	0.751106	0	0	0	0.250863	0	0	0.0326553	0.308738	0.211164	0.0987438	0.174877	0.105723
"VBP1"	"VBP1"	33.7213	31.3533	31.1966	26.7897	26.1657	25.9005	28.3242	29.4137	25.4284	19.5824	24.8494	20.2764	25.7495	22.858	29.5357	16.1231	23.4113	20.1069	21.356	17.7533	22.0256
"VCAM1"	"VCAM1"	3.75043	3.47759	2.34521	7.07925	12.423	9.82517	1.85184	2.40585	5.02117	11.5828	14.625	9.77376	15.0076	11.1624	18.4073	5.98466	5.10943	11.5365	5.62056	6.36917	12.7525
"VCAN"	"VCAN"	53.0718	43.8121	43.2171	44.5561	84.284	35.2365	67.8505	70.5095	31.9818	4.62905	3.59476	4.30263	6.55237	4.42557	6.32077	22.1686	32.1716	50.0159	38.641	22.3098	42.2436
"VCL"	"VCL"	58.9951	62.8793	43.8861	24.4165	30.4784	34.6582	40.4607	43.1612	34.1636	31.6324	40.912	24.7117	48.4338	37.6504	38.9062	15.4515	81.646	38.5411	65.7782	35.9852	34.4668
"VCP"	"VCP"	98.5491	119.31	103.317	94.769	99.6803	87.1313	100.426	102.175	82.7485	77.9054	70.3064	70.384	63.713	61.3468	67.84	68.0609	62.5577	71.2373	65.8701	72.4987	74.0792
"VCPIP1"	"VCPIP1"	2.98772	2.51811	2.74736	2.06219	2.75672	3.14206	2.82175	2.5906	3.88002	4.05639	4.35038	3.68468	4.19846	4.82326	5.21712	6.81191	5.3458	6.17603	4.84953	6.69238	6.19947
"VCX"	"VCX"	0	0	0	0	0	0	0	0.0358615	0	0	0	0	0	0	0	0.0138465	0	0	0.030465	0	0
"VCX2"	"VCX2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"VCX3A"	"VCX3A"	0	0.0701266	0	0	0.049539	0	0	0.0345916	0	0	0	0	0	0	0	0.00704106	0	0	0	0	0
"VCX3B"	"VCX3B"	0	0	0.0315984	0	0.0403532	0	0	0	0	0	0	0	0	0	0	0	0	0.0585336	0	0	0.0256426
"VCY"	"VCY"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"VCY1B"	"VCY1B"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"VDAC1"	"VDAC1"	202.081	211.735	246.545	259.199	259.902	284.895	249.428	267.292	246.141	217.127	258.437	186.667	137.057	155.428	147.441	90.1607	85.4545	126.403	73.3227	141.515	118.593
"VDAC2"	"VDAC2"	119.274	122.274	145.432	185.272	276.776	281.832	116.722	131.693	182.593	114.57	145.714	113.979	100.08	142.974	141.173	61.3809	74.3524	78.5487	72.2508	98.8376	76.4853
"VDAC3"	"VDAC3"	52.6953	64.0132	64.513	52.9003	64.6341	61.5203	52.9893	59.3947	63.278	65.8084	74.7673	58.5618	62.107	69.1849	70.9071	37.8701	47.2385	46.9816	51.0147	42.7093	46.4881
"VDR"	"VDR"	3.02993	3.58134	3.76398	2.71375	1.71669	2.30443	4.00262	4.01507	3.40383	46.0992	57.2434	49.1109	52.1742	50.9371	52.7313	7.85756	3.69463	4.61569	7.20498	5.91396	6.11921
"VEGFA"	"VEGFA"	190.429	101.241	150.36	261.65	431.651	517.493	200.971	181.493	267.265	75.3973	48.3225	61.4357	33.5602	52.3	48.3058	51.3094	47.2522	58.7147	48.3936	69.9046	45.136
"VEGFB"	"VEGFB"	29.3701	27.1145	32.9768	55.1363	64.7748	68.451	27.7123	26.5227	37.4618	20.5711	16.902	16.3131	19.5666	18.2748	15.6676	32.1648	22.8139	25.4515	23.0806	32.8798	23.7671
"VEGFC"	"VEGFC"	0.700786	0.769043	0.769	0.931928	0.647744	1.9533	0.854953	0.700336	0.548807	3.04883	1.77229	2.05823	3.22086	2.1056	2.91546	2.013	1.31956	4.141	1.58884	2.74791	3.0966
"VENTX"	"VENTX"	0.414201	0.326671	0.430904	0.505697	0.461535	0.464641	0.946418	0.954434	0.59737	0.261941	0.357268	0.406105	1.04971	0.416329	0.651421	0.293661	1.3438	1.17284	1.66642	1.11139	1.3325
"VENTXP1"	"VENTXP1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0217314	0	0	0.00820616	0
"VENTXP7"	"VENTXP7"	0	0	0	0	0	0	0.0401447	0	0	0	0	0	0	0	0	0	0.0240334	0	0	0	0.0329196
"VEPH1"	"VEPH1"	0.762387	0.842058	0.565399	0.153906	0.028637	0.139136	0.215961	0.393903	0.0438458	0.5064	0.0399212	0	0	0.0344969	0.0379583	0.0534598	0.235701	0.218175	0.416451	0.192318	0.252214
"VEZF1"	"VEZF1"	17.6385	15.069	16.4288	10.8866	17.5752	14.9909	14.133	14.3722	13.9898	15.4933	16.7854	13.8154	17.7331	15.3589	16.6889	12.8245	18.1646	15.9012	17.3657	15.1865	15.6997
"VEZT"	"VEZT"	27.2413	28.0368	22.3538	14.1219	16.3109	20.636	21.5927	20.993	21.3421	7.48853	9.64973	8.41863	12.6957	11.8591	13.2682	12.1955	15.1221	15.799	14.7241	14.6032	13.4124
"VGF"	"VGF"	0.795321	0.401358	1.21456	1.56818	0.783873	0.654825	0.189188	0.13975	0.328539	0.120632	0	0	0.147808	0.111663	0.0611917	0.203301	0.658421	0.145317	0.426121	0.131628	0.169763
"VGLL1"	"VGLL1"	2.00355	5.62343	2.94375	2.87645	1.51149	5.39829	0.353211	0.324748	0.349915	0.326329	0	0	0	0.132098	0.142777	0.00497663	0	0.0562214	0.0230039	0	0.0246297
"VGLL2"	"VGLL2"	0.0208011	0.055277	0.0203843	0	0	0.0730074	0	0	8.45779	0	0	0	0	0	0	0.135408	0.0362559	0.0566804	0.030922	0	0.0165535
"VGLL3"	"VGLL3"	1.13836	1.75741	0.49359	0.278953	0.295955	0.578481	0.778166	0.617286	4.68163	0.935172	0.731597	0.629879	1.49447	0.573052	1.04108	4.61173	4.05833	2.87346	1.51278	1.57026	3.23696
"VGLL4"	"VGLL4"	32.9731	32.9338	32.7935	33.5993	34.0885	41.4084	32.1758	29.7335	33	27.7594	25.8923	26.9822	27.7693	25.2158	25.7883	24.8307	23.2601	23.4899	21.3293	24.9087	23.739
"VHL"	"VHL"	20.9369	20.145	19.5806	17.9718	20.9077	21.2402	22.0143	20.5622	19.8059	14.8932	14.5592	19.9573	16.3166	13.2648	15.6508	24.2164	20.3122	21.1875	18.3301	19.8814	22.4302
"VHLL"	"VHLL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0302048	0.0897375	0.420869	0.315709	0.0762444	0.0307293
